lng,lat
13.342293500000002,52.56351920000001
13.317086700000017,52.5599045
13.339277800000016,52.57540970000001
13.359575700000017,52.57300670000001
13.428767800000019,52.58181829999997
13.336450400000041,52.5143746
13.474238400000045,52.51566100000001
13.464888500000049,52.5237432
13.419492500000063,52.51421460000003
13.281855800000061,52.49777370000002
13.742073800000066,52.428063400000035
13.317443400000062,52.611670700000055
13.324242400000063,52.607523400000055
13.533691300000063,52.39475010000005
13.299264000000067,52.53046770000006
13.284420100000066,52.51801350000006
13.389436900000067,52.54865880000007
13.193050100000066,52.432017600000066
13.386019700000052,52.46608840000006
13.179807700000055,52.42140710000013
13.331883700000054,52.463822000000135
13.304190700000042,52.493637200000144
13.351313400000041,52.51552490000011
13.329816300000038,52.44556530000013
13.281970000000044,52.476553700000146
13.280731100000041,52.47718390000015
13.283157400000048,52.49756380000016
13.33647220000008,52.50523080000024
13.299718200000074,52.52309950000026
13.297010000000075,52.51288740000026
13.336851300000083,52.50510480000025
13.298110700000082,52.53493840000025
13.271493300000081,52.486651000000265
13.314052000000089,52.46535570000028
13.328279900000096,52.47084850000032
13.27898680000012,52.50674620000034
13.259858700000139,52.50785370000037
13.272434400000138,52.508868600000355
13.258989200000137,52.43228110000037
13.261378300000137,52.43483980000036
13.273986400000139,52.436444600000364
13.321783700000141,52.45504780000034
13.319549900000146,52.452451000000345
13.322249800000142,52.45648040000035
13.337099700000143,52.46739900000037
13.336737100000143,52.46737170000037
13.340981200000142,52.47039370000037
13.269055900000135,52.45030650000034
13.281851000000135,52.45103320000034
13.320615500000134,52.51346270000034
13.227630400000136,52.51015030000033
13.52189000000013,52.402131000000324
13.300241500000126,52.48862700000035
13.281108300000117,52.59333370000036
13.362641200000123,52.52982890000037
13.293971600000122,52.53681820000036
13.313157000000118,52.54417140000034
13.351425200000117,52.515413900000354
13.174262100000002,52.42032950000001
13.3005224,52.56971290000001
13.289870900000004,52.58813880000001
13.351273500000012,52.47895760000001
13.352910400000011,52.47972460000001
13.47248840000001,52.52299120000001
13.32915990000001,52.57804440000001
13.35077270000001,52.57780810000001
13.26101040000001,52.48824790000003
13.14493550000001,52.523845500000064
13.111422800000009,52.51856560000007
13.233264600000009,52.43680790000008
13.257755300000008,52.430924500000096
13.260924600000008,52.42605010000009
13.127271600000013,52.39445790000008
13.329456000000025,52.477595200000124
13.342524300000024,52.478044800000134
13.214820300000014,52.44003640000014
13.57234010000002,52.392449000000155
13.411381600000013,52.52141760000019
13.402346900000012,52.52261660000019
13.38719880000001,52.5203431000002
13.370030000000014,52.52518190000019
13.375636300000009,52.50931760000018
13.356038900000012,52.45994200000018
13.306914800000007,52.447952000000186
13.353668700000009,52.44829730000021
13.598305800000006,52.41042960000019
13.2768744,52.413118900000235
13.229256000000001,52.62471570000022
13.3084508,52.409965500000276
13.284106299999998,52.5004046000003
13.3480704,52.51998500000031
13.389613,52.49536170000028
13.383518400000002,52.47123160000031
13.4690691,52.45196530000032
13.431454800000003,52.467607400000304
13.3325608,52.50743420000034
13.241419099999995,52.52567440000036
13.231919600000001,52.52779330000036
13.2203762,52.528365400000354
13.215146400000004,52.52692000000034
13.2491345,52.5165172000003
13.250517700000001,52.5169071000003
13.238693100000004,52.528768000000305
13.354234999999997,52.49976430000026
13.368338699999997,52.49277210000029
13.320584500000017,52.4860710000003
13.372995300000028,52.557249500000324
13.229331000000025,52.56476890000034
13.195602200000003,52.534843900000304
13.18936170000001,52.5211506000003
13.513602099999998,52.64868140000024
13.469464699999996,52.61521480000024
13.27023260000001,52.49863770000023
13.341235000000015,52.53209870000022
13.342343200000014,52.53647860000022
13.350154600000014,52.54233320000022
13.349488300000013,52.54214590000022
