lng,lat
13.289907200000076,52.52474870000026
13.278210000000136,52.44929500000033
13.278438400000136,52.44886750000034
13.33614700000001,52.453108400000204
13.321686300000001,52.475507600000306
13.354475500000012,52.52993820000023
13.353552800000003,52.55750530000029
13.353841300000003,52.557308200000286
13.355412100000002,52.557856600000285
13.356474200000003,52.55846750000028
13.352494599999988,52.53528969999997
13.354335999999988,52.53549629999997
13.354360399999987,52.53481359999997
13.353397499999987,52.53470549999997
13.352573699999986,52.534955699999976
13.346431299999987,52.5343426
13.346336299999987,52.5339492
13.345105399999987,52.533960400000005
13.350917899999988,52.5254575
13.350670899999987,52.5254929
13.356495399999984,52.52199030000003
13.358001399999985,52.522192500000024
13.357620299999985,52.524334000000025
13.359335599999985,52.52487140000002
13.359557899999986,52.523632500000026
13.360224799999987,52.523930200000024
13.359479099999987,52.52491440000002
13.352146299999987,52.53084710000001
13.353108899999988,52.5312482
13.354346099999988,52.5303117
13.34050129999999,52.53269519999998
13.34050289999999,52.53394369999998
13.33962749999999,52.533840599999984
13.339277699999988,52.528372199999986
13.339341899999988,52.52933919999999
13.338730499999988,52.529292099999985
13.304447299999987,52.589996499999955
13.306039899999988,52.58907939999995
13.45071739999999,52.50191679999994
13.460679599999992,52.50034889999997
13.253440499999998,52.50250159999998
13.255494099999998,52.50414649999998
13.261462899999998,52.4563366
13.281241099999983,52.446760299999966
13.335445199999972,52.53279120000004
13.335215899999971,52.53184310000004
13.335827099999971,52.53178670000004
13.332505899999973,52.52879770000004
13.332883799999973,52.52828890000004
13.331705899999973,52.527972900000044
13.331798199999973,52.52829730000004
13.331933499999973,52.52885200000004
13.334432899999975,52.52862070000004
13.334165599999974,52.52752870000004
13.334765599999974,52.52747340000004
13.335040399999974,52.528559000000044
13.317661799999957,52.52528550000001
13.316540999999956,52.52527050000001
13.316379699999956,52.525248300000015
13.317499099999957,52.52462410000002
13.333216399999959,52.525445800000085
13.33308419999996,52.52496950000008
13.33354879999996,52.524910000000084
13.33369519999996,52.525427500000085
13.330942199999965,52.52347770000012
13.330348099999965,52.52340350000012
13.331146999999964,52.522913100000125
13.330663899999964,52.52327710000012
13.336860999999965,52.523142200000116
13.338146199999965,52.52235150000011
13.337002299999964,52.52221260000011
13.349492199999965,52.5424151000001
13.348912199999965,52.5428329000001
13.350152499999965,52.545130200000095
13.351563999999964,52.54586380000009
13.353327099999964,52.545122900000095
13.355353599999964,52.5461598000001
13.356780299999963,52.5452229000001
13.352550899999963,52.543342100000096
13.261790599999959,52.454140900000105
13.303791999999994,52.52459260000003
13.3043626,52.524588100000024
13.304356899999998,52.524351100000025
13.302318499999998,52.523437100000024
13.302565099999999,52.52326710000003
13.303752099999999,52.522652300000026
13.304407499999998,52.52374160000002
13.304984799999998,52.52422920000002
13.303555399999999,52.524223900000024
13.303408499999998,52.524293400000026
13.302266999999999,52.52264730000003
13.35546239999999,52.4276448000002
13.35661659999999,52.4278187000002
13.35944769999999,52.427649900000205
13.36059819999999,52.4274151000002
13.360160499999989,52.426771900000205
13.359920599999988,52.4264155000002
13.359909599999988,52.4260592000002
13.30608080000006,52.45799259999997
13.279526800000061,52.448078499999994
13.28025210000006,52.446912
13.27627090000006,52.4452432
13.27744680000006,52.4449793
13.134712599999979,52.55694290000014
13.134444899999979,52.556412500000135
13.25726749999997,52.58700070000009
13.27648329999997,52.59419970000008
13.27841629999997,52.59401220000008
13.572159599999978,52.449741100000125
13.328717399999979,52.59779460000009
13.330932799999934,52.48319140000027
13.455062399999932,52.54367290000026
13.311018399999915,52.57330940000024
13.310655299999915,52.57331720000024
13.310636699999915,52.57286120000024
13.310366199999915,52.57286880000024
13.310454199999912,52.574247500000254
13.309694599999911,52.572740200000254
13.31033219999991,52.57271790000026
13.269610400000039,52.54455369999988
13.326260900000058,52.569591199999934
13.306959100000054,52.58831459999994
13.328924500000044,52.56146979999994
13.301542400000042,52.581696099999974
13.300595100000042,52.58254349999997
13.297785300000042,52.58259019999997
13.297845600000041,52.58206939999997
13.30078870000004,52.581190399999976
13.30018630000004,52.582394899999976
13.299808600000043,52.58269739999999
13.318231900000049,52.48926479999996
13.318374500000049,52.48927459999996
13.318405300000048,52.48885819999996
13.319293000000048,52.48885699999996
13.319307900000048,52.488474799999956
13.318796900000049,52.488480199999955
13.318630900000048,52.487794399999956
13.318228800000048,52.48802819999995
13.317683700000048,52.493642299999955
13.318033500000048,52.495052899999955
13.318552600000048,52.49500199999996
13.318776800000048,52.49606139999996
13.319744800000048,52.49594689999996
13.319154300000049,52.492668299999956
13.31828060000005,52.49273039999996
13.31826570000005,52.493588099999954
13.313244600000058,52.43560449999992
13.313449500000058,52.436560699999916
13.313248200000057,52.43614799999992
13.313641500000058,52.43598509999992
13.268686800000054,52.546576199999905
13.320963800000081,52.48755929999993
13.32103990000008,52.48712209999993
13.32231540000008,52.48709549999993
13.32237040000008,52.487539599999934
13.326129900000081,52.57365979999993
13.326022200000082,52.57278759999993
13.324427100000083,52.57273599999993
13.324829800000083,52.573728599999924
13.327300900000079,52.56819779999991
13.324491200000086,52.48084059999996
13.324479900000085,52.48003499999996
13.325178700000086,52.48003099999996
13.325267300000085,52.48083599999996
13.321875400000085,52.48033509999996
13.322957900000086,52.48032889999996
13.322966300000086,52.48085169999996
13.317185900000085,52.48419329999996
13.318654600000086,52.48519049999996
13.575017500000087,52.55528289999994
13.575279000000087,52.55603089999994
13.575482600000088,52.55609479999994
13.576291900000088,52.55833149999994
13.577608300000088,52.55816269999994
13.578352500000088,52.55770639999994
13.578366500000088,52.55758359999994
13.577998400000089,52.55653549999994
13.57812020000009,52.55651919999994
13.57801630000009,52.55614969999994
13.57634760000009,52.55577809999994
13.57611000000009,52.55510359999994
13.583521900000086,52.550455400000025
13.580290500000002,52.45053860000003
13.596650199999996,52.42792530000004
13.523391800000004,52.455775300000084
13.525292900000004,52.454571400000084
13.533706300000004,52.45362880000008
13.196986200000019,52.56478420000017
13.282128600000044,52.57451350000024
13.283892600000044,52.574244900000245
13.494241100000044,52.63335090000029
13.493572700000044,52.63289180000029
13.491561800000044,52.629605800000284
13.491791200000044,52.629510900000284
13.491335200000044,52.62910570000028
13.491106100000044,52.62920070000028
13.490914000000044,52.62971760000028
13.491372900000044,52.63012010000028
13.491601100000045,52.63002430000029
13.491142100000046,52.62962180000029
13.314580700000034,52.57135240000025
13.314207900000035,52.571521100000254
13.564134600000022,52.55817500000023
13.563244300000022,52.55829940000023
13.561794500000023,52.55793200000023
13.564230800000022,52.55881940000023
13.563018000000023,52.55894530000023
13.562478000000022,52.559120100000236
13.562310000000021,52.55893120000024
13.561513100000022,52.55802130000024
13.547215600000023,52.56955680000024
13.550059500000023,52.56974200000024
13.549966800000023,52.56950720000024
13.549779400000023,52.569319700000236
13.564983000000025,52.53929870000024
13.533404100000029,52.43139670000024
13.500759400000032,52.516465800000255
13.491302800000028,52.56994840000026
13.314166400000037,52.57140860000031
13.324728500000038,52.57336640000028
13.324477900000039,52.57337910000028
13.5532831,52.53169440000007
13.315767000000003,52.484191700000075
13.359717500000006,52.49373800000007
13.357870800000006,52.49096240000007
13.493083700000001,52.632249200000096
13.4928994,52.632003400000094
13.492343,52.63215700000009
13.4916112,52.62965030000008
13.491724999999999,52.62975150000008
13.492091799999999,52.62960410000008
13.491970899999998,52.62949680000008
13.486886500000011,52.630138300000084
13.48770180000001,52.62981510000009
13.48761770000001,52.62973690000009
13.48708510000001,52.62994720000009
13.48703920000001,52.62990450000009
13.48686070000001,52.62997530000009
13.48690790000001,52.63001910000009
13.486803000000009,52.630060700000094
13.349735700000016,52.484992400000024
13.318999700000017,52.4884821000001
13.318891600000017,52.4884805000001
13.470795100000002,52.426320900000114
13.49104820000001,52.64325259999999
13.492003300000011,52.6426905
13.441999200000007,52.43178550000003
13.604667999999997,52.52844560000003
13.25714000000002,52.500915999999954
13.488547100000028,52.61934639999987
13.487313900000029,52.61986409999987
13.490721200000038,52.64306319999983
13.456592500000042,52.59148419999987
13.456191100000042,52.59148659999987
13.39405520000004,52.57850919999982
13.39273640000004,52.57837799999982
13.39284910000004,52.57796739999982
13.39296490000004,52.57796169999982
13.39322940000004,52.57748569999982
13.226582700000035,52.61326999999982
13.226226000000036,52.612322199999824
13.316312700000022,52.59927159999986
13.256908100000015,52.58692649999989
13.493133600000018,52.63334369999981
13.538620200000016,52.53609520000001
13.538884400000017,52.536059600000016
13.293017000000013,52.43406410000002
13.294175000000013,52.43403200000002
13.294113700000013,52.43321450000003
13.292955300000013,52.43327190000003
13.354373100000023,52.43542040000002
13.357485900000023,52.42787660000002
13.361515900000015,52.47389019999995
13.365772600000014,52.48792239999993
13.338459200000008,52.47996879999995
13.506248999999999,52.49390239999992
13.287557800000007,52.460126299999864
13.526502799999994,52.45832849999977
13.36610159999999,52.597329899999764
13.36594819999999,52.598403099999764
13.36374319999999,52.59828719999977
13.575809099999988,52.418982599999765
13.328871799999982,52.56072429999974
13.492497000000007,52.56490890000012
13.494848400000008,52.56462450000012
13.495565800000008,52.56448350000012
13.494139100000016,52.51730960000008
13.443442300000017,52.430432500000066
13.402264400000004,52.51610480000004
13.400907300000004,52.51566940000004
13.400448800000005,52.51548610000004
13.415118500000004,52.53800520000008
13.414816000000004,52.53794940000008
13.414826000000003,52.53792130000008
13.414436800000002,52.53785330000008
13.129722800000005,52.393867000000014
13.131161100000009,52.39345020000002
13.132562600000009,52.393472400000014
13.13258060000001,52.393299100000014
13.13214500000001,52.393282200000016
13.13212630000001,52.39346190000001
13.13172790000001,52.39344040000001
13.13174580000001,52.39326730000001
13.13118230000001,52.393245600000014
13.543070699999976,52.529092599999956
13.541650899999976,52.52909599999995
13.541638999999975,52.52996539999995
13.541324899999974,52.52996419999995
13.370517099999953,52.56334989999995
13.300499399999989,52.58172950000009
13.30073079999999,52.581539000000085
13.30121079999999,52.581754200000084
13.300981999999989,52.58194260000008
13.30111579999999,52.58200260000008
13.30150149999999,52.58168500000008
13.30074799999999,52.581347300000076
13.30035989999999,52.58166690000007
13.19275519999999,52.54203160000016
13.191287499999989,52.54039040000016
13.253764300000002,52.50234620000014
13.256983000000002,52.50344230000014
13.350590499999981,52.48526280000026
13.321193599999992,52.490640200000314
13.320751699999992,52.490670100000315
13.321298699999991,52.49121880000032
13.321281899999992,52.49113020000032
13.321209899999992,52.49073020000032
13.318908299999991,52.492684400000314
13.342164999999987,52.49420790000032
13.320277499999978,52.491286500000314
13.32083549999998,52.49157170000031
13.32079899999998,52.491346500000304
13.320700299999979,52.4913525000003
